trip_distance_km,trip_duration_min,surge_multiplier,traffic_level,vehicle_type,weather_condition,peak_hour,pickup_zone,fuel_price_per_liter,demand_index,driver_rating,customer_rating,music_preference,customer_loyalty_score,phone_battery_level,ride_fare
23.3,84.0,1.0,Low,Mini,Rainy,0,Airport,103.34,230.05,4.73,3.95,Classical,86.25,63,1201.04
,90.41,1.5,Medium,Mini,Sunny,0,SemiUrban,90.5,203.63,4.75,3.79,None,76.35,18,1845.3
,19.84,1.5,Medium,Sedan,Rainy,0,Airport,115.14,183.1,4.02,4.58,Pop,56.62,32,1265.64
21.83,49.9,1.0,Low,Sedan,Sunny,0,Urban,96.21,102.75,3.03,4.43,Classical,42.21,89,833.56
35.3,141.11,1.2,High,Sedan,Sunny,0,Airport,117.6,262.36,,3.57,Rock,0.21,32,2017.47
16.99,61.96,1.0,High,Mini,Foggy,0,SemiUrban,100.73,157.96,3.28,3.39,Pop,61.47,26,878.42
19.8,60.31,1.2,Low,Mini,Foggy,0,SemiUrban,115.08,161.38,4.05,3.01,None,24.49,19,991.68
3.75,6.39,1.0,Medium,Sedan,Rainy,1,SemiUrban,101.69,100.31,4.34,4.96,None,22.76,37,472.25
11.85,44.01,1.0,Low,Mini,Rainy,0,SemiUrban,94.58,282.84,3.19,3.7,Classical,14.26,12,689.13
13.66,46.59,1.2,Medium,Sedan,Rainy,0,Airport,105.11,188.65,4.5,4.22,None,68.34,36,1274.17
37.86,147.98,1.0,Medium,Sedan,Sunny,0,Airport,97.82,165.7,4.23,4.5,Classical,67.89,86,1607.77
12.02,40.49,1.0,Medium,SUV,Sunny,0,Urban,99.69,294.35,4.35,3.41,Pop,41.73,38,1024.35
18.97,36.38,1.0,Medium,SUV,Foggy,1,Urban,99.48,141.5,3.31,4.33,Rock,46.84,71,974.13
27.18,85.86,1.2,High,SUV,Rainy,0,Airport,100.38,57.92,,3.23,Pop,76.05,84,1764.17
7.33,28.73,2.0,Medium,Mini,Rainy,0,Urban,104.94,107.34,3.61,3.19,Pop,15.36,82,1134.33
19.97,101.3,1.0,Medium,SUV,Sunny,1,Urban,,236.62,3.3,3.61,Pop,22.99,75,1183.11
29.8,117.91,1.0,Medium,Sedan,Foggy,0,Urban,97.73,89.04,4.13,3.64,Pop,94.24,1,1239.9
34.81,132.04,1.2,High,SUV,Sunny,0,Urban,108.97,88.96,3.15,3.36,Classical,99.86,15,1863.89
25.42,98.01,1.0,Low,Mini,Foggy,0,SemiUrban,112.67,163.94,3.51,3.93,Rock,51.23,85,1033.77
,91.46,1.2,Low,Mini,Rainy,0,Urban,,163.2,4.52,4.24,Rock,46.23,75,1280.49
5.93,27.12,1.0,High,Sedan,Sunny,0,Airport,97.86,164.97,3.47,4.85,None,8.24,3,838.44
37.89,140.72,1.5,Medium,SUV,Sunny,0,Airport,104.34,104.84,3.39,4.4,Classical,67.16,56,2553.15
6.17,9.76,1.2,High,Sedan,Rainy,0,Urban,119.43,92.12,3.28,4.05,None,46.83,51,727.96
31.21,109.81,1.0,Low,SUV,Sunny,0,SemiUrban,106.51,242.26,4.23,4.08,Pop,53.84,26,1328.51
11.33,51.46,1.2,High,Mini,Rainy,0,SemiUrban,,200.98,3.91,4.15,Pop,93.2,11,1054.34
37.41,146.55,1.2,Medium,Mini,Rainy,0,SemiUrban,117.56,130.29,3.44,3.58,None,92.05,98,1647.38
29.08,101.63,1.0,High,SUV,Sunny,0,Urban,109.11,99.27,3.41,4.49,None,91.76,61,1449.24
30.4,108.98,1.0,Medium,Sedan,Sunny,1,Airport,105.57,269.41,4.98,4.31,Classical,9.84,41,1442.24
9.54,26.7,1.0,Low,Sedan,Sunny,0,Urban,112.94,84.14,3.13,3.98,Rock,38.38,67,550.15
18.28,45.73,1.0,Medium,SUV,Sunny,0,Airport,99.57,195.97,4.49,3.43,Classical,66.4,94,1034.6
25.09,57.07,1.0,Medium,SUV,Rainy,0,Airport,119.18,202.56,4.83,4.7,Classical,13.81,67,1374.76
31.03,95.12,1.2,Medium,Mini,Rainy,1,SemiUrban,104.26,264.21,3.89,3.4,Classical,94.03,90,1490.39
5.05,20.61,1.5,Medium,SUV,,0,Urban,117.85,64.2,3.96,3.39,Pop,57.6,18,987.84
38.53,154.45,2.0,Medium,Mini,Sunny,0,Airport,112.79,126.93,4.71,3.29,None,59.66,14,3064.14
35.72,113.15,1.2,Low,Sedan,Sunny,0,Airport,96.35,291.52,3.03,4.99,None,12.68,78,1838.77
11.54,,1.2,Medium,Mini,Foggy,1,Airport,96.62,192.22,3.38,3.49,None,1.76,79,981.2
33.09,96.25,1.2,Low,Mini,Rainy,0,Airport,100.49,154.44,4.43,4.7,Pop,64.33,48,1554.11
21.21,78.38,2.5,Low,Sedan,Sunny,0,Airport,101.16,129.21,,3.07,Pop,21.44,86,2667.29
19.01,70.46,1.0,Medium,Mini,Rainy,0,SemiUrban,90.45,87.3,4.93,4.41,Rock,81.92,53,906.15
13.26,46.38,1.0,Medium,Mini,Foggy,0,SemiUrban,115.67,96.78,3.42,3.06,None,4.98,69,690.4
23.66,66.76,1.0,High,Sedan,Rainy,1,Airport,97.21,244.82,4.77,4.25,None,17.18,96,1296.1
29.47,104.08,1.2,Medium,Sedan,Sunny,0,Urban,114.74,111.07,5.0,3.53,None,78.0,94,1430.39
17.03,55.83,1.0,High,Mini,Rainy,1,Airport,104.49,104.96,3.0,3.14,Pop,1.44,7,1112.84
25.54,,1.0,Low,Mini,Rainy,1,Urban,107.76,129.78,3.58,3.55,None,24.14,72,1021.31
28.27,112.12,1.2,High,Mini,Sunny,1,Airport,106.09,239.08,4.96,3.25,None,72.51,41,1702.67
28.73,103.17,2.5,High,Mini,Foggy,0,SemiUrban,118.34,155.08,4.8,3.44,Pop,69.57,96,3104.02
3.03,14.72,2.5,Medium,Mini,Rainy,0,SemiUrban,,57.11,3.19,4.37,Pop,20.4,2,1061.56
34.53,117.91,1.5,Low,Mini,,0,Urban,101.66,178.26,3.51,4.67,Rock,79.18,70,1813.95
18.87,59.71,1.0,Medium,SUV,Sunny,0,Airport,108.45,119.52,4.25,3.88,Pop,41.96,42,1173.43
11.23,50.4,2.0,Low,Mini,Sunny,0,Airport,101.46,164.54,3.5,3.83,Classical,70.0,99,1508.74
10.43,30.05,2.0,Medium,Mini,Rainy,1,SemiUrban,108.22,270.83,3.78,3.92,Classical,46.44,51,1419.31
19.84,71.1,2.0,Low,Sedan,Sunny,1,Urban,107.17,99.21,3.51,3.94,Classical,0.96,4,1898.56
35.59,94.87,1.2,Medium,Mini,Sunny,1,Airport,113.25,134.64,3.6,3.47,None,0.5,84,1653.64
15.76,42.54,1.0,Low,Mini,,0,Urban,119.7,286.31,3.68,,Pop,98.91,91,790.63
30.24,86.37,1.0,Low,SUV,Sunny,0,SemiUrban,119.32,243.32,4.05,4.34,None,20.3,67,1299.29
,13.55,2.0,Low,Sedan,Foggy,0,Airport,93.71,118.57,4.56,4.55,Pop,85.75,64,1239.85
19.57,72.31,1.0,Low,Mini,Sunny,1,Airport,103.56,76.59,4.1,3.88,Pop,22.82,20,980.79
39.68,105.54,1.0,Medium,Sedan,Rainy,0,Urban,102.67,283.48,3.49,4.52,None,45.2,93,1603.72
31.05,96.43,1.2,Low,Mini,Rainy,0,SemiUrban,95.72,86.35,4.31,4.37,Rock,98.42,27,1303.17
9.21,36.29,1.0,Medium,Mini,Foggy,1,SemiUrban,112.31,141.18,4.66,4.65,Pop,13.41,47,653.78
20.56,72.31,2.0,Medium,Mini,Foggy,1,Urban,119.06,132.95,4.3,3.09,Classical,55.37,65,2032.23
10.11,50.86,1.0,Low,SUV,Sunny,0,SemiUrban,94.58,79.0,4.6,3.09,Classical,36.15,31,749.62
16.97,43.29,1.0,Low,Sedan,Foggy,1,SemiUrban,98.17,75.2,3.9,4.14,Pop,57.02,46,810.35
31.42,93.41,2.5,Medium,SUV,Sunny,0,Urban,115.65,120.6,4.85,3.76,Classical,52.45,3,3326.92
31.08,93.4,1.0,High,Mini,Rainy,0,Urban,,142.06,4.23,4.61,Pop,13.03,17,1283.31
9.9,25.7,2.0,Medium,Sedan,Rainy,0,Airport,103.24,292.23,4.42,3.33,Classical,56.76,85,1878.88
36.97,88.94,1.2,Medium,Mini,Foggy,1,SemiUrban,112.21,184.09,3.22,3.5,Rock,36.22,86,1515.31
24.11,69.62,1.2,Medium,SUV,Sunny,0,SemiUrban,93.78,277.27,4.26,3.84,Classical,25.76,42,1392.93
15.82,51.94,1.0,High,Mini,Sunny,1,Airport,105.81,82.12,3.06,4.79,Pop,13.98,22,947.75
20.58,51.92,1.2,High,Mini,Rainy,1,Urban,93.29,109.62,3.33,3.27,None,66.69,41,1070.44
24.6,62.92,1.0,Medium,Mini,Sunny,1,SemiUrban,99.16,90.7,4.4,4.55,None,71.85,78,912.68
22.84,57.11,2.5,Low,Mini,Rainy,1,Urban,97.11,143.77,4.35,4.98,Classical,81.74,43,2371.14
19.97,71.43,1.0,Medium,SUV,Rainy,1,SemiUrban,111.91,279.38,3.99,4.5,Rock,81.8,59,1233.36
20.69,61.08,1.0,Low,Mini,Rainy,0,Urban,94.52,123.5,4.32,4.1,Classical,99.52,95,932.3
7.88,33.19,2.0,Medium,Sedan,Sunny,0,Airport,109.86,198.89,4.64,,None,24.1,12,1629.56
32.7,79.7,1.2,Medium,SUV,Sunny,0,SemiUrban,107.27,278.89,4.67,3.33,None,56.58,69,1678.36
22.13,56.29,1.2,Medium,Sedan,Sunny,0,Airport,110.27,175.66,,3.88,None,57.09,23,1310.98
6.11,23.09,1.2,Medium,SUV,Rainy,1,Urban,116.3,181.92,4.78,4.06,Pop,53.61,88,971.11
30.88,103.67,1.0,Low,Mini,Sunny,1,SemiUrban,106.02,188.13,4.13,4.0,None,35.35,9,1181.95
37.37,88.7,1.0,High,Mini,Rainy,0,Airport,111.62,120.08,3.71,3.22,Rock,17.82,7,1549.14
37.94,149.47,2.0,Low,Mini,Sunny,0,Urban,,154.6,3.0,3.3,None,57.56,52,2870.72
15.39,53.46,1.0,Low,Mini,Sunny,0,Airport,110.87,261.86,4.86,3.5,None,14.91,7,869.7
6.29,35.58,1.0,Medium,SUV,Rainy,1,Urban,99.57,149.94,3.39,,None,1.2,18,899.77
21.22,76.46,1.2,High,Sedan,Sunny,0,Airport,118.84,154.72,4.67,3.32,None,66.12,64,1379.32
5.39,24.55,1.0,Medium,Sedan,Sunny,0,Urban,91.82,79.0,3.5,3.56,Classical,43.91,85,561.55
37.43,81.23,1.5,Medium,Sedan,Sunny,0,Urban,101.17,165.88,3.64,3.68,Classical,96.1,1,1941.56
8.16,28.82,1.2,Medium,SUV,Sunny,0,SemiUrban,114.64,70.79,3.41,4.34,Pop,34.21,46,832.09
10.86,47.81,2.0,Low,Mini,Sunny,1,Airport,,116.81,4.55,3.67,Classical,99.15,2,1427.06
16.86,42.52,1.0,Medium,Mini,Sunny,0,SemiUrban,106.38,294.87,3.87,4.4,Classical,0.9,88,762.08
15.94,57.35,1.0,Low,Premium,Sunny,0,Airport,94.03,276.23,4.92,3.3,Pop,5.87,14,1269.95
31.99,119.5,1.5,High,Mini,Rainy,0,SemiUrban,115.71,205.33,4.62,3.57,Classical,66.33,64,2167.52
18.8,63.91,1.0,Low,SUV,Sunny,0,Airport,117.93,228.2,4.13,3.85,Rock,63.5,49,1156.6
7.66,29.51,1.0,Low,Sedan,Sunny,1,Urban,119.52,109.4,,3.53,Pop,54.24,3,589.93
11.42,45.06,1.5,Medium,SUV,Sunny,0,SemiUrban,92.31,86.0,4.68,3.37,Rock,19.29,21,1209.54
20.86,44.38,1.2,Medium,Mini,Foggy,1,Airport,95.97,187.75,4.83,4.94,Rock,9.49,34,1194.87
6.75,32.72,1.0,Medium,Premium,Sunny,0,Airport,104.85,274.51,3.16,4.31,Rock,5.99,52,1063.74
24.85,72.41,1.0,Low,Mini,Foggy,0,SemiUrban,98.18,258.09,4.6,,Pop,77.44,99,1032.45
23.06,50.11,1.5,Low,Mini,,1,Urban,109.28,197.29,3.37,,Classical,87.99,55,1333.86
28.87,106.81,1.0,High,Mini,Rainy,0,Airport,115.36,296.17,,4.32,Classical,82.08,20,1540.7
37.57,129.76,2.0,Medium,Mini,Sunny,0,Airport,93.81,112.0,3.38,3.71,Pop,14.99,38,2857.64
36.58,111.62,1.0,Medium,Premium,Foggy,0,Urban,90.1,241.71,3.34,,Pop,77.98,73,1770.76
37.9,79.23,1.5,Medium,Sedan,Rainy,0,Urban,119.81,120.92,3.99,4.6,Rock,98.06,48,2036.33
10.54,41.76,1.0,Medium,Sedan,Sunny,0,SemiUrban,103.51,293.61,4.71,3.23,Classical,61.44,15,767.14
6.13,41.23,1.0,Medium,Mini,Sunny,0,Urban,92.05,116.15,3.18,4.28,Classical,38.36,56,525.12
12.79,35.76,1.0,Medium,Sedan,Sunny,0,SemiUrban,107.65,141.39,3.12,3.98,Rock,9.39,95,684.52
35.91,149.45,1.0,Low,Mini,Sunny,1,Urban,112.6,169.1,4.53,3.45,None,30.25,9,1327.09
38.91,100.08,1.0,Medium,Mini,Rainy,1,Airport,114.04,130.42,4.68,3.64,None,58.6,13,1434.5
34.51,112.48,1.0,Low,Sedan,Sunny,0,Urban,107.08,118.89,3.91,3.06,None,41.83,32,1284.89
5.29,33.93,2.0,Medium,SUV,Rainy,1,Urban,110.39,167.62,4.29,4.96,Classical,51.31,20,1646.44
,138.38,1.0,Medium,Sedan,Sunny,0,Urban,104.29,254.11,3.26,3.26,None,68.37,21,1547.74
,45.96,2.5,Low,Sedan,Sunny,0,Urban,108.59,243.43,4.19,4.49,Pop,43.19,83,2291.25
1.36,7.44,1.0,Medium,Sedan,Sunny,0,Urban,118.55,161.08,3.02,3.88,Rock,19.39,27,425.17
,71.64,1.2,Low,Mini,Sunny,1,SemiUrban,119.63,128.24,3.6,3.94,Rock,7.74,60,1055.46
2.8,21.42,2.0,High,SUV,Sunny,1,SemiUrban,108.83,82.85,3.04,4.18,None,41.87,75,1298.57
22.21,63.08,2.0,Low,SUV,Rainy,0,SemiUrban,107.52,267.42,3.54,4.82,Pop,88.03,15,2291.64
14.2,55.27,1.0,High,Sedan,Rainy,0,Airport,100.37,271.47,3.05,4.12,Pop,67.93,8,1084.56
19.46,,1.2,Medium,Mini,Sunny,1,SemiUrban,99.73,66.68,4.88,4.61,None,23.49,60,965.79
24.91,68.75,1.0,Low,Sedan,Sunny,1,Airport,117.73,237.16,4.77,4.68,None,50.02,73,1257.7
34.88,101.41,1.0,Low,Mini,Sunny,0,Airport,109.95,270.97,3.41,4.3,None,21.74,37,1475.06
80.43,199.11,1.5,Low,SUV,Foggy,1,Airport,103.76,234.1,4.83,4.28,Pop,13.79,20,9720.8
17.93,68.14,1.0,Low,Mini,Rainy,0,SemiUrban,109.98,134.91,4.79,4.73,Pop,77.95,52,909.96
32.96,82.0,1.0,Low,Mini,Rainy,0,Urban,93.63,157.24,3.44,3.1,Rock,42.69,10,1242.33
36.32,129.78,1.0,Low,SUV,Sunny,1,SemiUrban,118.3,125.15,4.35,4.27,Pop,5.59,19,1438.6
5.67,13.1,1.0,Low,Sedan,Sunny,0,SemiUrban,105.67,185.68,3.37,4.04,Classical,81.79,10,578.73
21.75,47.13,1.0,Medium,SUV,Sunny,0,SemiUrban,100.02,272.47,4.36,3.53,Pop,93.62,22,987.32
12.1,41.6,2.0,Low,Sedan,Rainy,0,SemiUrban,90.4,217.85,3.13,4.56,Pop,34.3,48,1490.42
2.84,13.89,1.0,Medium,Mini,Foggy,0,SemiUrban,110.31,164.58,,,None,49.56,25,472.38
27.07,69.04,1.2,Low,Mini,,0,SemiUrban,119.09,265.08,4.65,4.56,Pop,75.87,24,1269.1
34.65,118.53,1.5,High,SUV,Sunny,0,Urban,106.76,50.22,3.34,4.82,Rock,3.68,26,2153.76
7.35,,1.2,Medium,SUV,Sunny,1,SemiUrban,99.98,118.63,3.88,4.14,Rock,91.68,15,788.01
32.68,116.28,1.5,Medium,Mini,Rainy,1,Urban,102.55,158.98,3.51,4.61,None,99.81,95,1817.53
34.28,96.94,1.2,Low,Mini,Sunny,0,Airport,107.06,198.13,3.25,3.52,None,50.52,35,1554.8
36.66,123.92,1.2,Medium,SUV,Sunny,1,Airport,110.66,298.9,3.03,3.31,None,53.38,64,2024.6
11.35,33.68,1.0,Low,Premium,Rainy,0,Urban,95.5,209.88,3.61,4.13,Pop,51.89,7,1026.74
,91.2,2.0,High,SUV,Sunny,0,Urban,118.05,145.39,4.88,3.85,Rock,82.42,91,2935.67
13.51,37.46,2.5,High,Sedan,Rainy,0,Airport,102.43,231.22,4.78,3.85,Classical,52.48,54,2574.07
22.54,88.66,1.2,Medium,SUV,Sunny,0,SemiUrban,108.73,296.04,3.87,,Classical,65.44,60,1385.8
2.97,2.22,1.0,Medium,Mini,Sunny,1,SemiUrban,117.34,202.81,3.58,4.87,Classical,65.04,5,377.09
2.71,16.51,1.0,Medium,Mini,Sunny,0,Urban,107.35,137.92,3.62,3.22,Classical,53.08,77,461.8
29.09,126.64,1.2,Low,Mini,Rainy,0,Airport,110.51,220.54,4.41,3.58,Rock,92.58,4,1609.33
18.33,66.42,1.5,Medium,Premium,Sunny,0,SemiUrban,109.0,166.03,3.53,3.94,Classical,85.28,93,1824.62
11.0,36.04,1.2,Low,SUV,Sunny,0,Urban,97.44,183.94,4.65,4.49,Rock,7.12,11,951.86
8.43,31.48,1.2,Medium,Mini,Sunny,1,Airport,,288.84,,4.26,None,40.85,29,1027.2
27.13,90.24,1.2,Low,Sedan,Sunny,0,Airport,104.17,159.15,3.13,3.14,Rock,58.55,8,1405.48
1.02,21.59,1.0,Low,Mini,Sunny,0,Urban,92.95,128.43,3.24,3.09,None,78.5,49,261.32
32.43,139.38,1.5,Medium,SUV,Rainy,0,Urban,119.94,208.68,4.54,4.14,Pop,35.93,43,2344.27
4.09,13.32,1.0,Low,Mini,Foggy,0,Airport,109.5,192.09,4.54,3.02,Pop,61.51,98,690.04
8.47,19.71,1.2,Medium,SUV,Foggy,0,SemiUrban,108.25,149.33,3.79,4.13,Classical,43.7,18,927.0
16.06,,1.0,Medium,Mini,Sunny,0,Airport,117.5,125.69,4.99,3.36,Pop,12.39,57,840.19
19.91,55.17,1.0,High,Sedan,Sunny,1,SemiUrban,106.26,181.3,3.44,3.38,Classical,99.5,90,1028.06
14.84,50.34,1.0,Low,Mini,Sunny,1,Airport,100.81,90.86,3.39,3.36,Classical,67.89,49,738.4
,53.64,2.0,Medium,Mini,Rainy,0,SemiUrban,95.24,116.96,4.05,4.55,Pop,29.46,18,1520.53
38.59,,1.2,High,Sedan,Sunny,0,Airport,114.32,262.66,4.11,3.95,None,65.62,24,2056.93
26.02,92.35,1.0,Low,Sedan,Sunny,0,Urban,99.93,277.28,3.84,3.43,Pop,27.37,35,1103.6
1.91,15.15,1.5,Medium,Mini,,1,Airport,105.49,148.33,4.15,3.13,Classical,71.96,62,899.05
17.78,45.31,1.2,Low,Sedan,Sunny,0,Urban,105.27,258.54,4.79,3.89,Rock,23.59,97,1087.27
35.13,,1.2,Low,Sedan,Sunny,0,SemiUrban,112.21,75.8,3.93,4.06,Pop,96.94,82,1442.98
12.76,44.61,1.2,Low,Mini,Sunny,0,SemiUrban,110.53,104.07,4.99,4.19,Rock,54.52,95,699.45
4.69,12.9,1.0,Medium,Sedan,Sunny,0,Airport,102.71,199.15,4.9,3.17,None,80.49,45,664.29
30.58,81.75,1.0,Low,Sedan,Sunny,0,Urban,102.78,219.48,4.41,3.75,Rock,70.63,29,1186.04
24.63,,1.0,Low,Mini,Sunny,0,Urban,98.11,112.94,4.41,3.69,Pop,86.83,65,867.32
23.24,73.51,1.2,Medium,Sedan,Sunny,1,SemiUrban,100.23,284.93,4.45,,Classical,83.57,17,1376.91
3.09,12.76,1.0,Low,SUV,Rainy,1,Airport,111.34,205.86,4.72,4.78,Rock,6.01,64,797.3
6.48,18.55,1.2,Medium,SUV,Rainy,0,Urban,106.87,280.37,4.66,3.73,Classical,29.56,55,944.92
25.28,94.86,1.0,Low,Mini,Rainy,0,Urban,91.53,76.46,4.44,4.27,Pop,55.77,99,1093.13
9.11,37.77,1.0,Low,Sedan,Sunny,0,Airport,105.25,195.84,4.63,4.76,None,83.28,88,755.39
20.66,57.52,2.5,Medium,SUV,Sunny,0,Urban,118.65,135.45,3.86,3.01,Pop,87.61,67,2644.51
22.25,73.97,2.0,Medium,Mini,Sunny,1,SemiUrban,93.28,266.65,4.0,4.48,None,39.97,37,1864.43
12.06,28.71,1.0,High,Sedan,Rainy,1,SemiUrban,93.15,53.34,4.79,4.3,Pop,75.05,56,699.19
37.99,135.28,1.5,Medium,Mini,Sunny,0,Airport,110.03,241.78,3.18,4.82,Rock,64.23,22,2242.38
33.86,104.29,1.2,High,Mini,Sunny,0,Urban,118.73,91.02,4.55,3.91,Rock,91.68,85,1530.18
29.17,75.26,1.5,Low,Sedan,Sunny,0,SemiUrban,90.8,272.51,4.34,,Classical,86.67,57,1805.25
4.04,11.18,1.0,Medium,Mini,Sunny,1,Urban,100.34,165.59,3.3,3.93,None,24.66,80,421.59
5.14,30.89,1.0,Medium,Mini,Sunny,0,SemiUrban,92.01,93.04,3.83,3.13,Pop,34.31,81,431.48
20.22,83.13,2.0,Medium,Mini,Foggy,0,SemiUrban,,254.47,4.46,,Pop,27.45,62,2000.16
7.27,29.4,2.0,High,Mini,Rainy,0,SemiUrban,106.64,175.79,4.45,3.05,Pop,51.79,2,1334.35
39.15,128.74,1.2,Medium,Sedan,Sunny,1,Urban,103.26,65.38,4.38,,Classical,6.74,33,1584.27
7.18,31.51,2.0,Low,SUV,Sunny,0,SemiUrban,100.9,58.18,,3.0,Classical,36.11,45,1229.09
20.01,74.3,1.2,High,Mini,Sunny,0,Airport,96.32,113.4,4.56,4.41,Pop,92.45,31,1343.12
15.2,57.9,1.0,Low,Sedan,Sunny,0,Airport,108.58,228.41,3.26,3.21,None,76.59,59,971.26
25.94,96.76,1.0,Low,Mini,Sunny,0,Urban,107.27,158.56,4.96,4.01,Rock,33.12,12,982.8
6.03,12.92,1.0,Medium,Mini,Rainy,0,SemiUrban,109.89,181.57,3.31,3.24,Rock,44.13,17,541.04
17.78,62.05,1.5,Low,SUV,Rainy,0,Airport,113.8,84.03,4.19,4.15,Pop,71.09,98,1705.17
11.71,10.2,2.5,Low,Sedan,Sunny,0,Airport,111.88,230.07,4.55,4.12,None,93.25,66,2017.92
35.62,85.95,1.2,High,Mini,Sunny,1,SemiUrban,118.72,140.31,3.01,3.14,Rock,77.18,88,1476.66
,3.16,1.2,Low,Sedan,Foggy,0,Urban,95.08,133.71,4.44,,Pop,97.99,33,515.4
36.64,81.88,1.5,Medium,Mini,Rainy,0,Urban,118.54,195.47,3.45,4.43,Pop,99.24,15,2031.62
33.49,73.77,1.0,Low,SUV,Foggy,0,Urban,95.16,241.37,3.36,4.33,Pop,19.2,73,1261.48
12.61,50.31,1.0,Low,Mini,Sunny,0,Urban,115.29,56.04,3.15,,Pop,2.58,12,636.54
31.78,73.26,1.0,Low,SUV,Sunny,0,SemiUrban,113.65,62.25,3.38,3.36,None,83.78,44,1197.38
2.22,22.72,1.2,Medium,Mini,,1,Urban,109.98,74.01,4.22,4.35,Pop,89.26,52,533.42
38.71,115.31,2.0,Low,Sedan,Foggy,0,SemiUrban,111.19,261.52,5.0,4.07,Classical,45.35,5,2882.03
21.54,81.54,1.0,Medium,SUV,,0,SemiUrban,110.75,263.84,4.14,3.5,Classical,6.46,66,1197.01
12.83,51.65,1.2,Medium,Mini,Foggy,0,SemiUrban,105.9,209.6,4.21,4.96,None,17.01,45,830.82
15.14,46.99,1.5,Medium,Mini,Sunny,0,Urban,90.98,61.47,3.78,3.76,Rock,11.6,53,989.58
3.59,21.92,1.0,Low,Sedan,Sunny,0,Urban,107.39,237.73,3.08,4.37,Pop,17.76,28,647.35
39.58,139.69,1.2,Low,Mini,Sunny,1,SemiUrban,101.67,266.93,4.46,4.77,Pop,8.16,21,1768.96
2.53,18.32,1.0,Medium,Sedan,Sunny,0,SemiUrban,98.17,278.84,3.16,4.91,Rock,11.69,14,628.49
26.54,82.44,1.2,High,Sedan,Sunny,1,SemiUrban,104.7,250.62,,4.79,Rock,70.66,1,1525.52
18.27,69.28,1.5,Medium,Mini,Rainy,0,SemiUrban,115.44,162.13,4.67,4.18,Rock,3.35,22,1230.56
38.01,119.09,1.0,Medium,Sedan,Sunny,0,SemiUrban,107.35,164.69,,3.42,Classical,86.4,4,1306.91
10.59,,1.5,High,Mini,Rainy,1,Airport,118.94,174.27,4.55,4.85,Rock,83.35,8,1463.79
21.75,48.37,1.0,Low,SUV,Rainy,0,SemiUrban,102.62,168.46,,4.95,Classical,61.88,66,1032.47
19.81,46.63,1.0,Low,Mini,Foggy,0,SemiUrban,95.05,178.56,4.12,3.01,Classical,91.72,16,803.68
28.41,61.92,1.2,Medium,SUV,Sunny,1,Airport,99.44,70.38,3.85,4.82,Classical,8.93,16,1446.5
3.65,16.24,2.0,Low,Mini,Sunny,0,Airport,94.34,253.66,4.1,4.77,Classical,25.58,44,1153.25
8.56,34.03,1.0,High,Sedan,Sunny,0,SemiUrban,110.55,50.72,4.61,3.9,Classical,48.03,36,574.34
9.37,36.74,1.0,Medium,Mini,,1,SemiUrban,94.79,57.77,4.23,4.59,Classical,13.67,95,508.77
29.79,76.83,1.2,Low,Mini,,0,Urban,105.55,56.63,4.13,4.9,Pop,62.66,49,1189.36
8.38,41.65,1.0,Low,Mini,,0,Airport,117.7,275.04,3.81,3.62,None,83.33,59,742.15
23.37,55.01,1.0,Medium,Sedan,Rainy,0,SemiUrban,103.02,298.86,3.05,3.94,Classical,84.92,12,1119.13
9.39,47.44,1.0,Medium,Sedan,Rainy,0,Airport,102.08,124.31,3.29,3.28,None,30.11,64,837.33
34.6,128.83,1.5,High,Mini,Foggy,0,SemiUrban,96.09,81.38,4.02,3.58,Rock,15.0,94,1985.83
37.75,86.03,2.5,Medium,Premium,Sunny,0,Urban,112.61,54.73,4.29,4.77,Classical,77.82,44,3912.27
,78.55,1.0,Medium,Mini,Foggy,1,Airport,99.13,275.46,3.36,3.36,Rock,35.45,92,1217.86
14.74,43.68,1.2,Low,SUV,Sunny,0,Urban,119.71,139.42,4.36,4.88,Pop,65.38,26,1126.72
10.13,35.81,1.0,Low,Sedan,Rainy,1,SemiUrban,95.0,173.07,4.05,4.12,None,7.91,80,643.02
2.94,6.98,1.2,Medium,Mini,Sunny,0,Airport,90.07,143.81,4.34,,Rock,48.92,59,643.69
11.47,42.8,1.0,High,Mini,Foggy,0,Urban,106.18,276.77,4.05,3.79,Pop,29.88,7,853.61
26.52,74.54,1.0,Medium,Sedan,Sunny,0,SemiUrban,92.06,258.13,3.86,3.47,Classical,67.8,60,1106.37
21.81,65.07,1.5,Medium,Mini,Rainy,0,Urban,101.09,274.06,3.63,3.96,Classical,61.13,77,1683.47
37.82,137.4,1.0,Medium,SUV,Sunny,1,Urban,,157.44,3.33,3.61,Pop,45.35,72,1561.97
16.45,55.83,1.0,Medium,Premium,Sunny,0,SemiUrban,97.45,104.2,3.17,4.04,None,93.27,91,1097.36
28.06,106.0,2.5,Low,Mini,Sunny,0,SemiUrban,119.34,200.51,4.71,3.2,Rock,54.53,31,2841.4
20.08,54.26,2.5,Medium,Mini,,0,Airport,,102.79,4.09,4.84,Rock,1.4,72,2429.81
20.99,64.54,1.0,Medium,Mini,Sunny,0,Urban,94.34,131.3,4.98,3.55,None,52.45,79,791.99
11.44,42.77,1.2,Low,Sedan,Sunny,0,Airport,91.12,286.28,4.69,4.27,Pop,6.13,93,1006.73
18.74,51.51,1.2,Medium,Mini,Sunny,1,SemiUrban,99.28,267.77,3.23,4.3,None,96.1,94,987.16
